FID,gridcode,ELEV,AREA_GEO
0,1,1413.5,1.08021576
1,2,1433,0.730145844
2,3,1452.5,0.700139855
3,4,1472,0.73014585
4,5,1491.5,0.690137861
5,6,1511,0.780155846
6,7,1530.5,0.780155849
7,8,1550,1.140227781
8,9,1569.5,0.840167843
9,10,1589,1.44028774
10,11,1608.5,1.830365681
11,12,1628,1.90037968
12,13,1647.5,1.690337721
13,14,1667,1.790357722
14,15,1686.5,1.620323747
15,16,1706,1.730345736
16,17,1725.5,1.710341763
17,18,1745,1.170233851
18,19,1764.5,0.620123925
19,20,1784,0.990197888
