FID,gridcode,ELEV,AREA_GEO
0,1,1415.5,1.870373561
1,2,1436,1.81036159
2,3,1456.5,1.390277687
3,4,1477,1.130225714
4,5,1497.5,1.010201782
5,6,1518,1.140227739
6,7,1538.5,1.220243818
7,8,1559,1.620323627
8,9,1579.5,2.380475566
9,10,1600,1.880375701
10,11,1620.5,1.630325749
11,12,1641,2.470493625
12,13,1661.5,1.790357746
13,14,1682,2.150429708
14,15,1702.5,1.890377756
15,16,1723,1.990397756
16,17,1743.5,1.770353791
17,18,1764,1.670333816
18,19,1784.5,2.060411785
19,20,1805,3.630725666
