FID,gridcode,ELEV,AREA_GEO
0,1,1640.5,24.64492592
1,2,1660,16.7233427
2,3,1679.5,16.14322665
3,4,1699,17.03340468
4,5,1718.5,15.19303674
5,6,1738,14.09281673
6,7,1757.5,11.98239488
7,8,1777,11.47229275
8,9,1796.5,10.90217899
9,10,1816,9.371872936
10,11,1835.5,7.701539124
11,12,1855,7.791557125
12,13,1874.5,7.661531084
13,14,1894,9.991996628
14,15,1913.5,8.641726802
15,16,1933,7.39147692
16,17,1952.5,5.611121118
17,18,1972,4.17083331
18,19,1991.5,3.510701421
19,20,2011,2.240447628
