FID,gridcode,ELEV,AREA_GEO
0,1,1722.6,2.610522019
1,2,1746.2,2.190437981
2,3,1769.8,2.130425886
3,4,1793.4,1.880376137
4,5,1817,2.030406052
5,6,1840.6,2.470494042
6,7,1864.2,2.700540061
7,8,1887.8,2.460492076
8,9,1911.4,2.480496061
9,10,1935,2.32046406
10,11,1958.6,2.140428036
11,12,1982.2,2.000400034
12,13,2005.8,2.700540092
13,14,2029.4,2.690538084
14,15,2053,2.510502052
15,16,2076.6,2.340468045
16,17,2100.2,2.540508087
17,18,2123.8,2.300460059
18,19,2147.4,3.590718116
19,20,2171,2.980595959
