FID,gridcode,ELEV,AREA_GEO
0,1,1427.5,2.910581277
1,2,1445,3.500699154
2,3,1462.5,2.960591279
3,4,1480,3.290657153
4,5,1497.5,3.360671139
5,6,1515,3.820763015
6,7,1532.5,3.500699097
7,8,1550,3.680735049
8,9,1567.5,3.170633167
9,10,1585,3.060611171
10,11,1602.5,2.570513274
11,12,1620,2.730545203
12,13,1637.5,2.460491207
13,14,1655,3.190636964
14,15,1672.5,3.220642926
15,16,1690,4.390876549
16,17,1707.5,3.250648917
17,18,1725,2.630525153
18,19,1742.5,1.480295538
19,20,1760,0.970193698
