FID,gridcode,ELEV,AREA_GEO
0,1,1647.4,31.09621714
1,2,1663.8,20.20403951
2,3,1680.2,16.10321929
3,4,1696.6,12.2124415
4,5,1713,11.54230743
5,6,1729.4,9.101819661
6,7,1745.8,8.151629326
7,8,1762.2,7.801559515
8,9,1778.6,6.641327526
9,10,1795,6.391277523
10,11,1811.4,5.921183561
11,12,1827.8,5.161031496
12,13,1844.2,5.431085519
13,14,1860.6,5.231045468
14,15,1877,5.881175342
15,16,1893.4,6.171233237
16,17,1909.8,8.021602968
17,18,1926.2,9.971992685
18,19,1942.6,5.000999335
19,20,1959,1.320263817
