FID,gridcode,ELEV,AREA_GEO
0,1,1596.5,3.320664056
1,2,1613,2.260452035
2,3,1629.5,2.450490052
3,4,1646,2.580516049
4,5,1662.5,2.340468043
5,6,1679,2.540508041
6,7,1695.5,2.400480044
7,8,1712,2.700540052
8,9,1728.5,2.740548053
9,10,1745,3.360672061
10,11,1761.5,4.060812054
11,12,1778,4.840968056
12,13,1794.5,4.330866038
13,14,1811,4.730946044
14,15,1827.5,4.29085803
15,16,1844,4.970994027
16,17,1860.5,5.761152004
17,18,1877,2.220444066
18,19,1893.5,1.300260038
19,20,1910,0.450090022
