FID,gridcode,ELEV,AREA_GEO
0,1,1626.2,12.72254412
1,2,1648.4,14.3228643
2,3,1670.6,14.37287436
3,4,1692.8,14.52290436
4,5,1715,15.31306244
5,6,1737.2,13.74274834
6,7,1759.4,14.54290839
7,8,1781.6,14.89297831
8,9,1803.8,16.1232243
9,10,1826,20.0840165
10,11,1848.2,17.23344641
11,12,1870.4,15.59311839
12,13,1892.6,17.01340244
13,14,1914.8,17.27345416
14,15,1937,18.46369226
15,16,1959.2,20.28405622
16,17,1981.4,22.65453012
17,18,2003.6,17.38347601
18,19,2025.8,12.28245597
19,20,2048,4.710942
