FID,gridcode,ELEV,AREA_GEO
0,1,1475.8,3.260651702
1,2,1497.6,4.440887596
2,3,1519.4,6.041207679
3,4,1541.2,5.991197499
4,5,1563,6.94138741
5,6,1584.8,7.531505424
6,7,1606.6,5.661131556
7,8,1628.4,5.071013517
8,9,1650.2,7.051409252
9,10,1672,7.731545105
10,11,1693.8,8.311660967
11,12,1715.6,7.321463071
12,13,1737.4,6.901379035
13,14,1759.2,7.091417022
14,15,1781,6.571313037
15,16,1802.8,6.061211061
16,17,1824.6,5.411081066
17,18,1846.4,4.340867121
18,19,1868.2,3.48069528
19,20,1890,1.620323671
