FID,gridcode,ELEV,AREA_GEO
0,1,1653,1.870374045
1,2,1675,4.440888108
2,3,1697,6.971394164
3,4,1719,9.361872209
4,5,1741,10.99219823
5,6,1763,12.62252427
6,7,1785,14.99299829
7,8,1807,17.35347031
8,9,1829,15.3230642
9,10,1851,14.84296824
10,11,1873,14.63292614
11,12,1895,12.65253011
12,13,1917,11.09221811
13,14,1939,10.27205404
14,15,1961,9.931986211
15,16,1983,10.25204976
16,17,2005,9.491897989
17,18,2027,8.921783915
18,19,2049,10.76215172
19,20,2071,8.621723708
