FID,gridcode,ELEV,AREA_GEO
0,1,1456.5,3.660731532
1,2,1476,3.580715549
2,3,1495.5,3.090617615
3,4,1515,3.140627605
4,5,1534.5,2.750549657
5,6,1554,3.0306056
6,7,1573.5,3.150629606
7,8,1593,3.720743535
8,9,1612.5,3.810761508
9,10,1632,3.040607668
10,11,1651.5,3.360671703
11,12,1671,3.14062773
12,13,1690.5,3.960791692
13,14,1710,2.330465846
14,15,1729.5,1.910381858
15,16,1749,1.920383879
16,17,1768.5,1.770353897
17,18,1788,1.580315916
18,19,1807.5,1.470293929
19,20,1827,1.810361902
