FID,gridcode,ELEV,AREA_GEO
0,1,1584.6,5.49109812
1,2,1598.2,2.81056206
2,3,1611.8,2.650530056
3,4,1625.4,2.920584059
4,5,1639,2.700540051
5,6,1652.6,2.740548051
6,7,1666.2,2.460492043
7,8,1679.8,2.190438037
8,9,1693.4,2.330466041
9,10,1707,2.260452037
10,11,1720.6,2.420484034
11,12,1734.2,2.490498035
12,13,1747.8,2.700540029
13,14,1761.4,3.850770028
14,15,1775,4.470894016
15,16,1788.6,5.581115986
16,17,1802.2,5.241048006
17,18,1815.8,4.330865961
18,19,1829.4,3.880775949
19,20,1843,1.60031999
