FID,gridcode,ELEV,AREA_GEO
0,1,1689.4,12.24244785
1,2,1712.8,9.161831765
2,3,1736.2,9.891977663
3,4,1759.6,8.731745627
4,5,1783,9.741947493
5,6,1806.4,8.351669517
6,7,1829.8,8.731745426
7,8,1853.2,8.431685385
8,9,1876.6,6.771353447
9,10,1900,5.371073531
10,11,1923.4,4.830965558
11,12,1946.8,5.12102351
12,13,1970.2,5.321063472
13,14,1993.6,4.450889533
14,15,2017,4.480895504
15,16,2040.4,4.55090947
16,17,2063.8,4.840967413
17,18,2087.2,5.351069329
18,19,2110.6,4.720943389
19,20,2134,2.700539632
