FID,gridcode,ELEV,AREA_GEO
0,1,1445.5,1.500299758
1,2,1463,1.310261765
2,3,1480.5,1.410281737
3,4,1498,1.380275756
4,5,1515.5,1.260251777
5,6,1533,1.310261769
6,7,1550.5,1.110221804
7,8,1568,1.500299733
8,9,1585.5,1.910381663
9,10,1603,3.130625419
10,11,1620.5,4.350869203
11,12,1638,3.17063336
12,13,1655.5,2.790557408
13,14,1673,2.930585356
14,15,1690.5,3.140627264
15,16,1708,3.110621244
16,17,1725.5,2.910581254
17,18,1743,3.820762945
18,19,1760.5,5.981194243
19,20,1778,2.470493288
