FID,gridcode,ELEV,AREA_GEO
0,1,1649.8,10.58211401
1,2,1668.6,6.461290838
2,3,1687.4,5.941186863
3,4,1706.2,5.781154934
4,5,1725,5.411080932
5,6,1743.8,5.441086943
6,7,1762.6,5.591116892
7,8,1781.4,5.451088894
8,9,1800.2,4.910981
9,10,1819,4.110821194
10,11,1837.8,4.150829147
11,12,1856.6,4.430885085
12,13,1875.4,5.451088861
13,14,1894.2,7.131424418
14,15,1913,8.21164016
15,16,1931.8,8.041606105
16,17,1950.6,7.501498282
17,18,1969.4,8.531703966
18,19,1988.2,12.05240697
19,20,2007,5.15102685
